"","ESC1r1","ESC1r2","ESC1r3","ESC1r4","ESC1ar1","ESC1ar2","ESC1ar3","ESC1ar4","ESC2","EB2a","EB2b","EB4","EB5r1","EB6r1","EB7a","EB7b","EB7d","EB8a","EB8b","EB8d","HEC1r1a","HEC1r1b","HEC1r1c","HEC1r1d","HEC2r1","HEC2r2","HEC2r3","HEC2r4","HEC2r5","HEC2r6","HEC2r7","HEC2r8","HEC2r9","HEC2r10","HEC3r3a","HEC3r3b","HEC3r3c","HEC3r3d","HEC3r3e","HEC3r3f","HEC3r3g","HEC3r3h","HEC4a","HEC4b","HEC5","HEC5a","HEC6","HEC6a","CEP1","CEP2","CEP3","CEP4","CEP5","CEP6","CEP7","CEP8r1","CEP8r2","CEP8r3","CEP8r4"
"1429",1,0,0,1,1,0,0,1,1,2,NA,2,2,2,2,NA,2,1,NA,1,1,1,1,4,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,7,1,1,1,1,2,1,2,1,2,2,1,0,1,1
"1430",0,1,0,0,0,1,0,0,1,NA,1,2,NA,NA,NA,1,1,NA,2,2,3,3,3,3,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,3,1,4,2,1,2,1,1,1,2,2,0,0,1,0
"1431",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,3,3,3,1,2,5,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1432",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,4,4,4,4,0,0,0,0,0,0,1,0,0,0,3,3,4,3,3,4,3,3,2,2,6,2,1,1,2,2,2,2,2,2,2,0,0,0,1
"1433",1,1,0,0,1,1,0,0,1,1,2,2,4,2,2,2,2,1,1,2,4,4,4,4,0,0,0,0,0,0,1,0,0,0,4,4,4,2,4,4,2,4,1,2,2,2,5,2,1,1,2,2,2,2,2,1,0,0,0
"1434",1,1,0,0,1,1,0,0,2,1,1,2,2,1,1,1,NA,2,1,NA,1,2,3,3,1,0,0,1,1,0,0,0,0,0,2,2,3,2,2,3,3,3,2,1,3,2,4,1,2,1,1,2,1,2,1,0,1,1,0
"1435",1,1,0,0,0,0,0,0,2,NA,NA,1,2,2,2,2,NA,2,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,3,4,3,3,3,3,3,1,1,2,2,6,2,1,2,2,2,2,2,2,0,0,1,0
"1436",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,4,4,3,3,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,4,2,4,1,2,2,2,2,1,2,2,0,0,0,1
"1437",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,7,2,1,2,2,2,2,2,2,2,2,0,0,0,1
"1438",1,1,1,0,1,1,1,0,2,1,2,1,2,1,2,1,NA,1,2,NA,2,1,2,2,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,1,1,5,1,1,1,2,1,2,2,1,2,2,0,0,1,1
"1439",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,3,2,2,6,2,7,2,2,2,2,2,2,2,2,0,0,1,0
"1440",1,0,0,1,1,0,0,1,2,1,NA,1,2,2,2,NA,NA,1,NA,NA,2,4,2,2,0,0,0,0,0,0,0,0,1,0,3,3,2,2,2,2,2,4,1,2,5,1,2,2,1,2,1,1,1,2,2,0,0,0,1
"1441",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,2,3,2,0,0,0,0,0,0,0,0,0,1,4,3,3,1,2,3,2,3,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
"1442",1,0,0,0,1,0,0,0,2,2,NA,1,4,1,2,NA,NA,1,NA,NA,3,4,3,4,0,0,0,0,0,1,0,0,0,0,4,3,4,3,3,3,3,3,2,2,6,2,3,1,1,2,2,2,2,2,2,0,0,0,1
"1443",1,1,0,0,1,1,0,0,2,1,2,2,2,2,2,2,NA,1,2,NA,3,3,3,2,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,2,1,1,1,1,2,2,2,1,2,2,1,0,0,0
"1444",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,3,2,3,1,2,5,2,3,2,2,2,2,2,2,2,2,1,0,0,0
"1445",1,1,0,0,0,0,0,0,2,NA,NA,NA,3,2,2,2,NA,1,2,NA,3,4,2,3,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,5,2,4,2,1,2,2,2,2,2,2,0,0,1,0
"1446",1,0,0,0,1,1,0,0,1,1,2,1,2,1,2,NA,2,1,NA,2,2,2,2,3,1,1,0,0,1,1,0,1,0,0,3,2,3,2,2,3,2,2,1,1,6,1,6,2,2,1,2,2,1,2,2,0,0,0,1
"1447",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,1,NA,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,4,2,5,2,2,2,2,2,2,2,2,1,0,0,0
"1448",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,3,3,1,1,7,2,4,2,1,2,1,1,1,2,2,1,0,1,0
"1449",1,1,0,0,1,1,0,0,1,2,2,1,3,2,2,2,2,1,2,2,4,4,3,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,2,2,2,0,0,0,1
"1450",0,1,0,0,1,1,0,0,1,2,2,1,NA,NA,NA,2,2,NA,2,1,3,3,3,3,1,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,1,1,6,2,1,2,2,2,2,2,2,2,2,0,0,0,1
"1451",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1452",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,4,4,3,4,0,0,0,0,0,0,0,0,0,1,4,3,3,3,3,3,3,3,1,1,2,2,1,1,2,2,2,2,2,2,2,0,0,1,0
"1453",1,0,0,0,1,1,0,0,2,2,2,1,2,2,2,NA,NA,1,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,2,7,1,3,1,2,1,2,2,2,2,2,0,0,0,1
"1454",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,2,2,2,3,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,2,2,2,1,1,6,1,1,1,1,2,2,1,1,2,2,0,0,1,1
"1455",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,3,2,3,1,2,6,1,3,2,2,2,2,2,2,2,2,1,0,0,0
"1456",1,0,0,0,1,0,0,0,2,1,NA,1,2,1,2,NA,NA,2,NA,NA,2,2,3,3,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,3,3,3,2,2,3,2,1,1,1,2,2,2,2,2,2,0,0,1,0
"1457",0,1,0,0,0,0,0,0,2,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,3,3,3,3,0,0,0,1,1,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1458",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,2,NA,2,3,3,3,2,0,0,0,0,0,0,0,0,0,1,3,1,3,2,3,3,3,3,1,1,5,2,3,2,2,2,2,2,2,2,2,0,0,1,0
"1459",1,1,0,0,1,1,0,0,2,1,2,1,1,1,2,2,NA,1,2,NA,2,2,2,3,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,2,2,2,1,1,7,2,1,1,1,2,2,2,1,2,2,0,0,1,0
"1460",1,1,0,0,0,0,0,0,1,NA,NA,NA,2,2,2,2,2,2,2,2,3,3,3,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,2,2,2,2,2,2,2,0,1,0,0
"1461",1,0,0,0,1,0,0,0,2,2,NA,2,3,2,2,NA,NA,1,NA,NA,2,4,2,2,0,0,0,0,0,0,0,0,1,0,3,2,3,2,3,3,3,3,1,1,6,2,4,2,1,2,1,2,2,2,2,0,0,1,1
"1462",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,4,3,4,4,0,0,0,0,0,0,0,1,0,0,3,2,3,2,4,4,4,3,1,1,5,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1463",0,1,0,0,1,1,0,0,2,2,2,1,NA,NA,NA,2,NA,NA,2,NA,3,2,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,2,3,2,2,7,1,1,1,1,2,2,2,1,2,2,0,1,1,0
"1464",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,1,NA,NA,3,3,2,3,0,0,1,1,1,0,0,0,0,0,4,2,4,2,2,2,2,4,1,1,6,2,2,2,2,2,2,2,2,2,2,0,0,1,0
"1465",1,1,0,0,0,0,0,0,2,NA,NA,1,2,3,2,2,NA,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1,1,2,2,2,1,0,0,0
"1466",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,2,3,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,3,4,1,1,5,2,2,1,1,2,2,1,2,2,2,0,0,1,1
"1467",1,0,1,0,1,0,1,0,2,2,NA,1,2,2,2,NA,NA,1,NA,NA,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
"1468",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,0,0,0,0,1,0,0,0,0,0,3,3,3,3,2,3,2,3,1,1,5,2,3,2,1,2,1,2,2,2,2,1,0,0,0
"1469",0,0,1,0,0,0,1,0,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,2,4,2,2,0,1,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,2,1,1,4,1,4,1,1,1,1,1,1,1,1,0,1,0,0
"1470",1,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,2,1,2,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"1471",1,1,0,0,0,0,0,0,2,NA,NA,NA,4,2,2,2,NA,2,2,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,1,3,2,2,1,2,2,2,2,2,0,0,0,1
"1472",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
"1473",1,1,0,0,1,1,0,0,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,3,0,0,0,1,0,1,0,0,0,0,2,2,2,2,2,1,3,2,1,1,5,1,2,2,1,2,1,2,1,2,2,0,0,1,1
"1474",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,3,4,4,4,4,4,1,1,5,2,2,2,1,2,2,2,2,2,2,0,0,0,1
"1475",1,0,0,0,1,1,0,0,1,2,2,1,2,2,2,NA,2,2,NA,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,4,3,3,3,3,3,3,3,1,1,7,2,3,2,1,2,2,2,2,2,2,0,0,1,0
"1476",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,1,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,1,3,2,1,3,3,2,1,1,5,2,3,2,2,2,2,1,2,2,2,0,0,1,0
"1477",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,4,3,3,1,1,2,2,6,2,2,2,2,2,2,2,2,0,0,1,0
"1478",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,4,4,4,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,4,4,3,2,2,5,2,3,2,2,2,2,2,2,2,2,0,0,0,1
"1479",1,0,0,0,1,0,0,0,1,2,NA,1,3,2,2,NA,2,1,NA,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,3,3,2,1,1,5,1,3,2,2,2,2,2,1,2,1,0,0,1,0
"1480",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,3,4,4,3,3,4,1,1,5,2,4,2,1,2,2,2,2,2,2,1,0,0,0
"1481",0,0,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,4,4,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,3,4,1,1,6,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1482",1,1,0,0,1,1,0,0,1,2,2,1,1,4,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0
"1483",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,1,NA,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,5,1,4,2,2,2,2,2,2,2,2,1,0,0,0
"1484",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,4,3,2,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,3,3,1,1,5,2,4,2,2,2,2,2,2,2,2,0,1,0,0
"1485",1,1,0,0,1,1,0,0,1,2,2,1,1,2,2,2,2,1,2,2,3,3,4,4,0,0,0,0,0,0,0,1,1,0,3,4,4,2,4,4,4,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1486",1,1,0,0,1,1,0,0,1,1,2,1,2,1,2,2,2,1,2,1,3,3,3,3,0,0,0,0,0,1,0,0,0,0,3,3,3,2,3,3,3,2,1,1,4,2,4,2,1,1,1,1,1,2,2,0,0,0,1
"1487",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,1,0,0,0,0,2,3,3,3,2,2,2,1,1,1,6,2,1,1,1,1,2,2,1,2,2,0,0,0,1
"1488",1,0,1,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,1,NA,NA,2,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,1,1,2,3,1,2,1,1,3,2,1,1,1,2,2,2,2,2,2,0,0,0,1
"1489",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,3,3,3,3,0,0,0,0,0,0,0,1,0,0,3,3,3,3,2,2,3,3,1,1,5,2,3,1,2,2,2,2,2,2,2,0,0,1,0
"1490",0,1,0,0,1,1,0,0,2,2,2,1,NA,NA,NA,2,NA,NA,1,NA,2,3,3,3,0,0,0,0,0,0,0,0,0,1,2,3,2,3,3,2,3,2,1,1,2,2,4,2,2,2,2,2,2,2,2,0,0,1,0
"1491",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,1,NA,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,3,4,3,2,3,3,3,3,1,1,3,2,3,2,2,2,2,2,2,2,2,1,0,0,0
"1492",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,2,NA,2,3,3,4,4,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,4,1,1,4,2,5,2,2,2,2,2,2,2,2,0,0,1,0
"1493",0,1,0,0,0,0,0,0,2,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,2,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
"1494",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,2,4,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,2,3,3,1,1,5,1,4,2,2,2,2,2,2,2,2,0,0,1,0
"1495",0,1,0,0,1,1,0,0,1,1,1,1,NA,NA,NA,2,2,NA,2,2,3,3,2,2,1,1,0,0,0,1,0,0,1,0,2,2,3,2,2,2,2,2,1,1,6,2,2,1,1,2,2,2,1,2,2,0,0,1,1
"1496",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,4,4,3,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,4,4,3,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
"1497",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,3,3,1,1,2,1,4,1,2,2,2,1,2,2,2,0,0,0,1
"1498",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,4,3,1,2,4,2,3,1,2,2,2,2,2,2,2,0,0,0,1
"1499",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,4,4,4,3,0,0,0,0,0,0,0,0,0,1,3,4,3,4,3,3,3,3,1,1,5,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1500",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,4,4,4,4,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,1,4,1,2,2,1,1,2,2,2,0,0,0,1
"1501",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,1,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,4,2,3,2,2,2,2,2,2,2,2,0,0,0,1
"1502",1,1,0,0,1,1,0,0,1,2,2,1,3,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,2,1,8,2,6,2,2,2,2,2,2,2,2,0,0,0,1
"1503",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,1,2,NA,2,3,3,2,3,0,0,0,0,1,0,0,0,0,0,2,3,2,3,3,3,1,3,1,1,5,2,1,1,2,2,2,2,2,2,2,0,0,1,0
"1504",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,4,3,3,3,3,3,1,1,5,2,6,2,2,2,2,2,2,2,2,0,0,1,0
"1505",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,1,NA,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,3,3,4,4,4,3,1,1,4,2,4,2,1,2,2,2,2,1,2,0,0,0,1
"1506",0,1,0,0,0,1,0,0,2,NA,2,1,NA,NA,NA,2,NA,NA,2,NA,2,3,2,2,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,3,2,3,1,1,3,2,3,2,1,2,1,1,2,2,2,1,0,1,0
"1507",0,1,0,0,1,1,0,0,1,2,2,1,NA,NA,NA,2,2,NA,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,3,4,4,3,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
"1508",1,1,0,0,1,1,0,0,2,1,1,1,2,2,1,1,NA,1,1,NA,3,2,3,3,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,2,2,3,1,1,4,2,4,2,1,1,2,1,2,2,2,0,1,0,0
"1509",1,0,0,0,1,0,0,0,1,1,NA,1,2,2,2,NA,2,1,NA,2,1,1,2,1,0,0,0,0,0,1,1,0,0,0,2,1,1,2,3,3,3,2,1,1,4,2,4,1,2,2,2,2,2,2,2,0,0,1,1
"1510",1,1,0,0,0,0,0,0,2,NA,NA,1,2,2,2,2,NA,2,2,NA,4,3,4,4,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,3,3,3,2,2,2,2,6,2,2,2,2,2,2,2,2,0,0,0,1
"1511",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,1,NA,3,4,3,3,0,0,1,1,0,0,0,0,1,0,3,3,3,3,3,3,3,3,1,1,2,2,6,2,2,2,1,2,2,2,2,1,0,0,0
"1512",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,3,4,4,4,0,0,0,0,0,0,0,0,0,1,2,3,2,4,4,4,4,3,1,1,3,2,5,2,2,2,2,2,2,2,2,0,0,0,1
"1513",1,0,0,0,1,0,0,0,1,2,NA,1,4,2,2,NA,2,2,NA,1,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,5,2,4,2,2,2,2,2,2,2,2,1,0,0,0
"1514",1,1,0,0,1,0,0,0,2,2,NA,1,2,2,2,2,NA,1,2,NA,3,3,3,4,0,0,0,0,0,0,0,0,0,1,4,3,3,4,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0
"1515",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,2,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
"1516",0,1,0,0,1,1,1,0,1,2,2,1,NA,NA,NA,2,2,NA,2,2,3,3,3,3,0,0,0,0,0,1,0,0,0,0,4,3,3,3,3,3,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0
"1517",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,3,4,4,4,4,1,1,5,1,2,2,1,2,2,2,1,2,2,1,0,0,0
"1518",1,1,0,0,0,0,0,0,1,NA,NA,1,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,2,2,5,2,2,1,2,2,2,2,2,0,0,1,0
"1519",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,2,2,1,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,1,1,3,2,4,2,1,2,2,2,2,2,2,1,0,0,1
"1520",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,3,2,2,2,0,0,0,0,0,0,0,0,0,1,3,2,2,2,1,1,3,3,1,1,6,2,3,1,1,2,1,2,2,2,2,0,0,1,1
"1521",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,3,3,1,1,6,2,2,2,2,2,2,2,2,2,2,0,0,0,1
"1522",1,1,0,0,1,0,0,0,2,2,NA,1,3,2,2,2,NA,1,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,3,3,1,1,2,2,4,2,1,1,2,2,2,2,2,0,0,1,0
"1523",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,2,2,2,2,0,1,0,0,0,0,0,1,0,0,2,2,3,2,2,3,3,1,1,1,2,2,4,2,2,2,2,2,2,2,2,0,0,1,0
"1524",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,3,4,4,3,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,4,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1525",1,1,0,0,1,0,0,0,2,2,NA,1,2,2,2,2,NA,2,2,NA,4,4,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,4,4,4,4,3,2,2,5,2,3,2,2,2,2,2,2,2,2,0,0,1,0
"1526",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,4,3,1,1,5,2,3,1,2,2,2,2,2,2,2,0,0,0,1
"1527",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"1528",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,3,2,0,0,0,0,0,0,0,0,0,1,3,3,2,3,3,3,3,3,2,1,4,2,1,1,2,2,2,2,1,2,2,0,0,1,0
"1529",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,2,NA,2,3,3,1,3,0,0,0,0,0,0,0,0,0,1,3,1,3,1,3,3,3,3,1,2,2,1,7,2,2,2,2,2,2,2,2,0,0,1,0
"1530",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,2,NA,2,4,4,4,3,0,0,0,0,0,0,0,0,0,1,3,3,3,4,4,4,4,4,1,1,4,2,4,2,1,2,2,2,2,2,2,0,0,0,1
"1531",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,1,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,3,2,6,2,1,2,1,2,1,2,2,1,0,0,0
"1532",1,0,0,0,0,0,0,0,2,NA,NA,1,2,2,2,NA,NA,1,NA,NA,1,2,2,3,0,0,0,1,0,0,0,0,0,0,2,2,3,2,3,2,3,3,1,1,7,2,4,2,2,1,2,2,2,2,2,0,0,1,0
"1533",0,1,0,0,1,1,0,0,1,2,2,1,NA,NA,NA,2,2,NA,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,2,2,6,2,2,2,2,2,2,2,2,1,0,0,0
"1534",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,1,2,3,3,0,0,0,0,0,1,1,0,0,0,2,3,2,2,3,3,3,2,1,1,4,2,4,2,2,2,2,1,2,2,2,0,0,1,1
"1535",1,1,0,0,1,1,0,0,1,2,2,1,1,2,2,2,2,1,2,2,1,1,3,4,0,0,1,1,0,1,0,1,0,0,4,2,3,2,4,2,3,3,1,1,5,2,2,1,2,2,2,2,2,2,2,0,0,1,0
"1536",1,0,0,0,1,0,0,0,2,1,NA,1,2,1,1,NA,NA,2,NA,NA,3,2,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,1,3,2,2,3,2,1,3,1,3,1,1,2,2,2,2,2,2,1,0,0,0
"1537",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,1,4,4,4,4,1,0,0,1,0,0,1,0,0,0,4,2,4,3,2,2,2,3,1,1,5,2,1,1,1,2,2,2,2,2,2,1,0,0,0
